SaleID,ProductID,CustomerID,SaleDate,Quantity,SalePrice,DiscountApplied,ProfitAmount,PaymentMode
2996,266,6206,2020-04-21,2,639.24,0,180.74,Paytm
2997,254,3854,2022-01-28,1,484.22,0,45.04,Cash
2998,271,6350,2022-05-06,3,890.11,0,236.38,UPI
2999,65,7829,2020-03-01,1,2511.56,0,287.46,UPI
3000,274,5918,2023-02-01,3,2037.66,0,671.66,GPay
3001,24,8918,2024-04-22,1,1061.51,0,351.64,Cash
3002,97,3305,2023-07-25,1,927.33,0,162.31,PhonePe
3003,55,5971,2025-06-25,3,2343.18,0,765.29,UPI
3004,27,1619,2025-09-30,3,997.56,0,285.46,UPI
3005,83,2499,2020-01-17,2,570.99,0.21,-47.57,Card
3006,151,108,2023-09-03,3,1912.87,0.17,59.84,Card
3007,105,3744,2022-09-16,1,1836.01,0,547.13,UPI
3008,65,7775,2021-05-19,3,2579.51,0,355.41,Paytm
3009,286,3287,2025-02-15,1,518.72,0.09,125.45,PhonePe
3010,100,3321,2025-09-19,3,1021.34,0,259.98,PayPal
3011,86,57,2024-11-19,2,2403.47,0,649.31,GPay
3012,155,3937,2024-01-06,1,1774.84,0,494.79,Card
3013,164,8558,2025-03-06,3,647.83,0.22,48.24,UPI
3014,201,7495,2024-08-21,1,487.4,0.28,15.01,GPay
3015,133,7799,2022-06-05,2,2341.09,0,509.43,UPI
3016,116,3852,2022-09-10,3,2060.2,0,443.75,Paytm
3017,240,8192,2020-07-01,2,593.43,0,145.09,UPI
3018,158,5497,2022-04-27,3,2624.73,0,481.51,Cash
3019,187,6362,2021-04-09,3,636.92,0.25,-92.68,PhonePe
3020,280,7934,2021-05-28,3,531.23,0,85.28,Card
3021,73,7255,2020-05-12,3,574.5,0,83.72,PhonePe
3022,110,6262,2024-02-21,1,3185.05,0,1042.79,Cash
3023,220,7177,2020-12-18,1,943.75,0,307.68,PayPal
3024,35,2914,2022-03-08,2,966.43,0,281.93,UPI
3025,188,3727,2021-12-09,2,3554.82,0,1094.9,Cash
3026,264,5728,2021-08-12,1,840.26,0.29,-22.53,Card
3027,50,8394,2023-05-05,1,665.32,0.24,12.28,Cash
3028,180,377,2025-03-20,2,1541.35,0.13,68.82,PayPal
3029,4,6683,2023-07-25,2,3290.68,0.26,49.38,Card
3030,34,8068,2021-10-28,2,2803.72,0.13,334.53,Card
3031,1,3564,2020-09-20,3,584.03,0,148.75,PhonePe
3032,184,3491,2021-06-11,1,392.3,0,35.97,Cash
3033,203,8953,2024-04-12,3,828.59,0.11,84.53,Cash
3034,163,8956,2021-05-13,2,769.12,0,132.9,UPI
3035,208,8352,2022-02-22,3,3299.8,0.22,339.04,PayPal
3036,12,4336,2024-08-31,3,3090.41,0.01,749.77,Card
3037,6,5190,2022-03-01,3,866.7,0.16,21.83,Cash
3038,11,2133,2020-04-13,3,2609.36,0.02,644.79,Card
3039,244,6832,2021-11-12,2,467.63,0,149.25,PhonePe
3040,19,2904,2022-05-31,1,1804.53,0,507.26,PhonePe
3041,195,1690,2023-02-18,1,481.18,0,138.37,GPay
3042,55,9011,2023-07-31,2,2095.3,0,517.41,GPay
3043,202,7222,2022-03-10,2,2369.74,0.05,436.09,PayPal
3044,14,4009,2025-11-24,3,2405.71,0,500.34,Card
3045,37,2944,2021-06-20,2,1836.18,0,208.33,GPay
3046,293,4908,2024-02-08,2,2006.46,0.08,64.35,PhonePe
3047,104,5064,2025-08-23,2,2112.27,0,361.2,PhonePe
3048,242,9351,2020-04-19,2,2673.89,0,867.19,PhonePe
3049,214,1994,2021-06-28,1,1940.11,0,224.86,Card
3050,139,4962,2024-07-01,3,942.18,0.08,116.21,Paytm
3051,81,6229,2024-10-07,2,779.97,0.07,65.19,Paytm
3052,221,2157,2025-06-20,2,968.96,0,277.5,Paytm
3053,268,4647,2024-01-12,3,1665.15,0,406.08,Card
3054,275,1831,2020-12-11,3,640.29,0.14,49.18,Cash
3055,211,673,2023-07-15,3,2446.2,0.06,646.96,PhonePe
3056,65,8848,2020-09-19,2,3261.86,0,1037.76,GPay
3057,70,345,2020-05-19,2,2404.36,0.13,-68.67,Cash
3058,190,9595,2021-01-20,3,2753.73,0.15,405.41,Card
3059,248,8178,2025-12-26,2,346.58,0,34.14,UPI
3060,92,6829,2022-06-05,2,2812.92,0,455.6,PayPal
3061,69,3208,2024-03-29,2,2456.78,0.19,1.36,GPay
3062,243,5303,2020-02-20,1,414.51,0,67.3,Cash
3063,19,922,2024-08-05,2,1938.72,0,641.45,Card
3064,111,9473,2021-09-05,2,2349.13,0.26,-176.78,Cash
3065,181,5579,2024-11-28,1,2842.59,0.04,490.11,Card
3066,294,9946,2023-07-17,1,2497.99,0.14,176.76,Paytm
3067,193,7915,2020-12-04,2,916.57,0.07,88.37,PayPal
3068,32,9056,2024-10-15,2,2792.88,0.03,763.53,Cash
3069,35,8339,2021-01-29,1,833.86,0,149.36,Card
3070,36,760,2024-01-08,2,2006.08,0.03,596.05,Paytm
3071,155,4749,2023-01-05,3,1551.33,0.26,-132.07,Card
3072,29,7731,2021-02-27,3,3560.65,0,1174.62,GPay
3073,144,8950,2022-11-10,1,1538.81,0,315.19,UPI
3074,232,8023,2022-03-21,3,630.26,0.19,-32.65,Card
3075,135,5197,2024-08-10,3,2627.93,0,856.93,PayPal
3076,159,8824,2022-08-07,2,439.6,0,114.04,Cash
3077,84,4416,2023-06-20,1,2453.28,0,712.99,UPI
3078,207,10,2021-02-25,1,757.59,0.23,50.55,PayPal
3079,15,1,2021-09-04,2,621.73,0,174.68,PhonePe
3080,131,231,2021-08-19,3,2052.7,0,500.8,Paytm
3081,243,458,2025-10-21,3,459.51,0.06,84.73,Cash
3082,195,923,2021-03-22,3,431.76,0,88.95,Paytm
3083,151,3756,2020-10-17,2,1939.26,0.22,-15.22,GPay
3084,296,3334,2025-09-27,2,2920.56,0,516.36,Cash
3085,23,2622,2025-02-28,2,2502.21,0.13,349.91,Card
3086,41,3374,2020-04-05,2,464.33,0,97.39,GPay
3087,155,9862,2022-12-13,2,1413.32,0,133.27,UPI
3088,201,8718,2020-11-25,3,382.41,0.24,-45.29,PayPal
3089,222,1159,2020-10-20,1,2836.41,0,930.25,UPI
3090,194,4738,2023-04-23,3,3418.45,0,1041.51,Paytm
3091,162,1969,2024-12-19,1,3195.27,0.12,531.94,Card
3092,222,9505,2022-05-05,3,2789.01,0.03,799.18,GPay
3093,275,2362,2025-04-18,3,580.83,0.14,-1.96,GPay
3094,33,6586,2020-10-22,3,678.39,0.11,4.43,UPI
3095,19,2568,2023-10-05,2,1701.59,0.23,12.95,Card
3096,117,2422,2025-08-12,1,803.8,0.13,72.51,Card
3097,151,1030,2020-07-08,1,1929.46,0.16,92.91,PayPal
3098,77,2396,2021-11-16,3,453.77,0.21,29.24,Cash
3099,181,5943,2021-02-05,2,2652.18,0,413.4,Card
3100,214,5557,2020-03-05,2,1894.65,0,179.4,UPI
3101,158,7282,2024-07-14,2,2963.41,0.03,731.29,Card
3102,58,2067,2025-03-23,1,523.72,0.19,-19.61,PayPal
3103,40,9764,2022-10-21,1,2563.98,0.08,403.63,Cash
3104,90,1900,2023-02-13,2,1903.38,0.27,-106.83,PayPal
3105,233,910,2020-10-13,2,695.74,0.04,94.83,Card
3106,238,6741,2022-02-06,3,3010.42,0.17,403.96,GPay
3107,291,7951,2025-10-30,1,2694.8,0,791.4,PayPal
3108,180,6202,2021-01-02,2,1532.81,0,260.66,UPI
3109,266,7398,2020-12-26,3,670.02,0,211.52,PhonePe
3110,30,506,2021-04-09,2,2784.66,0,338.11,PhonePe
3111,235,795,2020-01-19,1,2446.86,0,630.28,PayPal
3112,207,2742,2021-11-10,1,609.76,0.11,9.9,Card
3113,224,3174,2022-03-19,2,2438.51,0,469.13,UPI
3114,196,3795,2020-03-16,3,794.13,0.09,40.03,GPay
3115,165,8192,2020-02-13,1,2819.75,0,760.81,Cash
3116,158,7617,2020-03-12,1,2383.81,0,240.59,Cash
3117,98,2639,2023-05-10,2,442.68,0.26,-62.71,Paytm
3118,205,6386,2022-03-18,3,1866.42,0.04,323.18,Paytm
3119,275,9980,2022-12-21,3,680.53,0.28,-11.49,PhonePe
3120,271,8886,2021-09-07,3,922.31,0,268.58,UPI
3121,272,3348,2025-08-05,3,696.24,0.13,56.77,Cash
3122,129,6823,2023-01-18,2,2672.14,0.28,138.63,Card
3123,262,9363,2025-07-19,3,2449.89,0.2,-231.72,GPay
3124,235,7368,2024-09-30,1,2389.14,0,572.56,Paytm
3125,88,2049,2020-11-23,2,508.53,0,46.88,GPay
3126,22,9170,2025-11-28,1,2428.87,0.09,261.55,PayPal
3127,230,1686,2020-12-05,2,1733.07,0,392.45,Paytm
3128,100,5545,2020-05-28,3,868.73,0.14,-14.25,Cash
3129,174,1943,2022-08-13,2,494.33,0.11,107.8,Card
3130,226,7118,2022-02-22,3,2876.37,0.18,-25.54,GPay
3131,91,4996,2024-10-23,1,2776.87,0,340.52,Paytm
3132,145,9023,2021-03-28,2,2365.79,0,776.06,Card
3133,245,7162,2020-02-27,3,620.01,0,183.78,Card
3134,11,7793,2020-02-16,1,2481.45,0,569.07,GPay
3135,100,2403,2022-07-11,3,1104.58,0.11,221.72,PhonePe
3136,136,4962,2020-10-10,1,1000.89,0.12,91.89,Paytm
3137,14,7029,2025-07-05,2,2232.13,0.21,-141.99,Card
3138,11,8636,2022-08-17,3,2590.1,0.07,496.41,PayPal
3139,63,851,2024-07-16,2,500.83,0.28,-23.65,Cash
3140,93,4139,2022-06-18,1,938.81,0.12,141.38,GPay
3141,168,7681,2024-11-08,1,527.77,0.08,124.5,PayPal
3142,225,8168,2023-03-01,1,835.32,0.13,92.44,GPay
3143,263,5086,2021-08-11,2,1599.37,0,388.05,PhonePe
3144,222,3505,2023-01-15,1,2691.73,0,785.57,Paytm
3145,12,9652,2023-11-07,3,3066.62,0.17,235.55,Paytm
3146,61,5079,2020-12-12,3,1503.74,0.06,181.14,Card
3147,214,3045,2020-03-07,3,2429.48,0.18,276.92,Card
3148,256,571,2024-03-01,1,506.5,0,57.71,GPay
3149,106,7605,2022-07-18,2,637.73,0.17,98.67,Card
3150,144,7322,2022-07-29,2,1686.29,0,462.67,PhonePe
3151,98,5314,2022-04-04,2,479.43,0.05,65.17,Cash
3152,244,7839,2023-03-31,2,365.38,0.25,-44.35,Cash
3153,299,7998,2024-10-25,2,764.94,0,77.42,Paytm
3154,110,44,2021-04-28,1,2951.58,0,809.32,PhonePe
3155,209,8173,2024-07-02,1,779.87,0,217.18,PayPal
3156,18,2227,2025-03-06,2,2339.49,0,626.08,UPI
3157,112,1071,2025-04-24,3,1836.92,0,233.54,GPay
3158,297,2785,2021-08-25,1,503.54,0,99.48,Paytm
3159,54,9814,2025-08-27,1,1593.34,0.11,88.72,UPI
3160,205,5727,2020-10-14,2,1927.14,0,458.56,Paytm
3161,48,3976,2025-07-28,2,2988.63,0.27,90.66,UPI
3162,243,8934,2024-10-19,1,490.99,0.07,109.41,Paytm
3163,134,8986,2023-08-20,1,825.38,0.23,9.61,Cash
3164,110,9040,2021-08-22,2,3051.24,0,908.98,PayPal
3165,217,3150,2020-05-11,1,914.85,0,187.26,Card
3166,83,7283,2022-07-14,1,682.35,0.22,33.58,Card
3167,121,6812,2024-09-17,3,679,0.06,105.23,GPay
3168,127,7181,2023-08-23,3,3165.9,0,793.96,Card
3169,284,3372,2020-10-07,1,1690.95,0,488.23,PhonePe
3170,269,1795,2020-01-17,2,1908.33,0,548.22,GPay
3171,196,8552,2022-04-20,2,1007.52,0,324.89,PayPal
3172,54,3187,2025-02-18,1,1812.38,0,483.03,PhonePe
3173,270,4017,2021-01-17,2,688.09,0,172.18,Cash
3174,28,790,2025-12-26,1,544.81,0,89.98,Cash
3175,196,40,2021-03-10,1,779.34,0.07,42.16,Card
3176,145,789,2024-02-09,2,1830.91,0.12,21.47,Card
3177,104,1791,2022-03-21,1,1950.39,0,199.32,PhonePe
3178,265,2651,2022-04-30,3,801.09,0.22,-94.21,UPI
3179,269,9894,2023-10-12,2,1954.47,0,594.36,UPI
3180,230,8176,2022-10-01,1,1585.82,0.07,134.19,Card
3181,23,5013,2023-11-01,1,2631.49,0.1,541.33,Card
3182,204,4712,2020-12-31,1,1867.51,0,270.03,UPI
3183,300,8267,2025-09-04,2,1557.24,0,249.72,PayPal
3184,6,8769,2023-07-28,3,810.74,0,104.54,UPI
3185,120,9682,2022-01-06,2,1574.87,0,211.85,Cash
3186,9,1451,2023-11-14,2,634.35,0.29,-68.79,Paytm
3187,225,7262,2023-01-10,2,899.01,0.17,111.89,Paytm
3188,13,6692,2025-06-18,2,2143.01,0.29,-231.62,PhonePe
3189,214,1120,2022-07-04,3,2277.74,0,562.49,UPI
3190,147,7780,2023-12-10,1,2006.18,0,315.87,Paytm
3191,217,2993,2020-03-31,3,895.24,0,167.65,PayPal
3192,232,9526,2022-02-16,1,799.4,0,256.24,Paytm
3193,100,7675,2020-06-15,1,886.05,0.08,53.81,Paytm
3194,57,6449,2024-10-30,2,2580.04,0.15,350.88,PayPal
3195,183,7052,2021-05-29,1,460.47,0.18,3.07,Cash
3196,52,3789,2025-02-05,2,496.61,0.17,30.5,GPay
3197,165,6000,2020-06-05,1,2966.85,0,907.91,Cash
3198,218,8059,2024-02-22,1,810.96,0,230.32,PhonePe
3199,226,1130,2022-09-11,2,3152.01,0,767.85,Card
3200,229,1642,2025-11-11,2,2811.01,0.13,563.24,GPay
3201,241,7552,2024-03-04,3,3268.66,0,798.58,PhonePe
3202,50,192,2022-08-05,3,722.54,0.29,19.64,UPI
3203,123,1793,2023-10-06,3,653.77,0,134.92,GPay
3204,243,8211,2022-07-18,2,509.65,0.22,50.32,PayPal
3205,228,3448,2020-07-12,2,674.23,0,222.97,GPay
3206,286,6928,2024-04-22,1,398.41,0,51.82,Card
3207,51,5820,2020-12-05,3,1858.45,0.28,-180.86,PayPal
3208,171,8047,2022-10-27,2,2601.76,0,558.85,GPay
3209,80,7335,2024-04-02,3,2513.99,0.17,122.5,PayPal
3210,283,6757,2022-02-10,1,1770.03,0,519.17,GPay
3211,49,9931,2020-04-10,2,693.73,0,168.2,Card
3212,71,9038,2025-12-08,3,2008.72,0,461.76,Card
3213,40,7504,2022-02-06,2,2680.77,0.01,698.73,UPI
3214,140,1520,2025-01-18,2,2085.86,0,486.33,GPay
3215,272,3146,2021-10-12,3,768.47,0.28,4.34,UPI
3216,141,8200,2020-01-18,2,643.22,0,109.19,PhonePe
3217,203,4414,2023-11-01,2,978.48,0.15,178.79,PayPal
3218,221,5062,2020-12-20,3,828.78,0.28,-94.74,GPay
3219,17,177,2020-05-20,1,2248.54,0.23,-14.4,Card
3220,265,3668,2021-07-02,3,994.82,0.26,17.11,Cash
3221,169,6637,2023-01-25,2,758.7,0,187.03,Card
3222,48,4173,2020-02-13,1,3073.22,0.15,521.2,Card
3223,103,4930,2025-10-25,2,2922.11,0.07,667.91,GPay
3224,156,6398,2022-01-31,1,730.49,0,83.99,GPay
3225,64,5382,2025-11-25,1,2288.36,0,382.27,Paytm
3226,229,8781,2020-07-14,3,2793.71,0.14,520.25,UPI
3227,113,8497,2024-11-10,1,2964.79,0.22,-141.85,Card
3228,98,6710,2021-02-04,3,432.02,0.06,15.81,Paytm
3229,115,7198,2024-07-27,2,442.16,0.08,66.55,UPI
3230,150,639,2023-04-16,2,990.52,0,238.46,Paytm
3231,126,3890,2022-01-17,2,676.78,0.05,106.43,PayPal
3232,61,9162,2024-04-22,2,1366.99,0,134.61,Card
3233,49,6472,2020-04-30,1,623.88,0,98.35,PayPal
3234,285,669,2025-04-24,2,828.79,0,201.16,UPI
3235,50,6954,2020-07-01,3,701.71,0.23,46.96,PhonePe
3236,74,1721,2024-03-06,2,2025.01,0,371.68,Cash
3237,6,5760,2020-12-08,3,786.64,0,80.44,PhonePe
3238,204,732,2025-08-28,2,2385.77,0,788.29,PayPal
3239,3,7092,2024-06-22,2,620.26,0,130.84,PayPal
3240,104,665,2023-05-31,2,2310.25,0,559.18,PhonePe
3241,182,8197,2024-06-10,2,1018.62,0,230.67,Paytm
3242,165,9892,2025-09-20,2,2604.56,0.22,-27.38,Card
3243,62,7032,2021-09-06,1,2606.98,0.07,646.5,Card
3244,174,1088,2023-05-20,2,397.17,0.04,49.13,Card
3245,137,4511,2021-01-30,1,2533.22,0.12,440.95,UPI
3246,267,3911,2020-01-29,3,1051.05,0,330.07,Cash
3247,282,9273,2022-04-06,2,3010.86,0.04,848.1,Card
3248,121,9314,2025-01-16,2,656.13,0,123.1,PayPal
3249,83,3449,2021-02-15,3,641.22,0,142.57,Card
3250,260,6600,2022-06-05,2,2125.15,0.07,110.26,PhonePe
3251,34,9388,2022-07-13,2,3083.53,0,978.82,Card
3252,38,7220,2020-10-25,1,872.86,0.14,160.29,PhonePe
3253,257,3150,2021-08-23,1,749.32,0.17,120.04,PayPal
3254,100,2291,2020-09-05,1,891.67,0.02,112.48,Cash
3255,157,1652,2020-08-14,3,2687.57,0,823.97,Cash
3256,50,2332,2023-12-15,1,703.92,0,210.56,UPI
3257,232,1972,2020-10-13,2,723.83,0.22,21.43,Card
3258,213,7826,2022-07-20,3,855.86,0,238.91,Cash
3259,2,2628,2025-11-01,3,944.21,0,308.29,PhonePe
3260,22,898,2022-04-26,1,2799.8,0.23,207.13,GPay
3261,300,5911,2022-07-01,1,1657,0,349.48,PayPal
3262,282,8865,2025-04-28,1,2251.83,0,209.5,PayPal
3263,153,9358,2024-08-27,3,2224.97,0.04,196.05,Card
3264,105,7245,2020-03-17,3,1773.64,0.02,449.29,PhonePe
3265,86,5200,2020-01-13,1,2328.55,0.08,388.11,Card
3266,248,8216,2020-01-18,2,424.81,0.05,91.13,Cash
3267,83,4350,2021-11-26,2,600.92,0.13,24.15,Cash
3268,28,1406,2022-02-21,1,552.05,0.17,3.37,PhonePe
3269,263,5631,2025-12-27,3,1556.67,0.21,18.45,GPay
3270,214,9951,2025-09-23,2,2294.08,0.08,395.3,UPI
3271,48,5616,2021-03-29,3,2507.24,0,416.2,UPI
3272,190,8277,2023-02-01,1,2787.92,0,852.66,Cash
3273,252,6188,2022-04-02,1,599.66,0.13,-16.83,PhonePe
3274,56,2083,2022-11-30,1,2167.81,0.08,263.34,GPay
3275,142,6086,2020-06-27,3,443.25,0.2,-41.48,Card
3276,300,5109,2022-11-08,1,1532.07,0.13,25.38,PhonePe
3277,226,6373,2021-03-30,3,2762.12,0,377.96,Cash
3278,61,9007,2025-12-24,1,1772.23,0,539.85,Cash
3279,53,3920,2023-10-17,1,978.12,0.15,157.92,Card
3280,182,2522,2021-12-31,2,1116.57,0,328.62,Cash
3281,207,7735,2025-12-10,3,673.88,0.3,-61.07,PayPal
3282,19,5852,2020-01-03,1,1857,0,559.73,PayPal
3283,36,6556,2023-04-02,3,1618.25,0,268.4,GPay
3284,234,7333,2024-03-14,1,2351.6,0,660.87,Cash
3285,151,3734,2021-02-01,1,1847.01,0.22,-87.17,PhonePe
3286,102,7793,2024-04-10,3,425.34,0,119.77,Paytm
3287,202,9150,2021-11-22,3,2551.36,0.13,404.52,Paytm
3288,17,3030,2021-04-09,1,2439.08,0,693.3,PhonePe
3289,197,2170,2022-01-28,2,2634.84,0.01,727.9,Card
3290,181,1661,2021-09-07,2,3321.64,0,1082.86,Card
3291,128,5063,2025-05-07,1,941.59,0.26,-23.97,Cash
3292,133,8724,2024-07-06,1,2447.01,0.24,28.07,PayPal
3293,299,6019,2025-04-21,2,792.87,0.29,-124.58,UPI
3294,244,5789,2022-04-24,3,416.78,0.22,6.71,GPay
3295,148,1445,2020-11-27,3,402.32,0,38.29,PayPal
3296,183,5610,2020-09-06,1,551.55,0.22,55.69,UPI
3297,245,6178,2023-10-01,3,651.62,0,215.39,Paytm
3298,231,8335,2024-09-24,2,2072.63,0,635.19,GPay
3299,31,9603,2021-07-29,2,2084.29,0.14,383.06,PhonePe
3300,122,245,2024-04-18,3,3182.29,0,1023.58,Card
3301,175,9442,2024-02-19,3,2099.8,0,422.2,Cash
3302,291,887,2024-09-16,3,2523.03,0,619.63,Card
3303,39,1964,2021-06-03,1,725.39,0,141.12,GPay
3304,21,5026,2022-12-11,3,2704.95,0.05,142.89,Paytm
3305,95,8016,2023-02-22,2,1897.51,0.03,253.4,Card
3306,100,5762,2023-11-04,2,928.77,0,167.41,PhonePe
3307,269,993,2022-05-25,2,1593.82,0.17,-37.24,Cash
3308,105,5079,2020-08-28,2,1639.4,0.29,-124.91,PhonePe
3309,173,3090,2020-01-13,2,443.89,0.05,38.01,PayPal
3310,56,1857,2021-10-16,1,1987.22,0.15,-41.91,Cash
3311,134,274,2023-11-18,3,895.96,0,270.03,Cash
3312,70,2553,2021-11-21,1,3004.84,0,844.38,Paytm
3313,99,3810,2022-02-05,2,1753.29,0.05,126.86,Cash
3314,148,1172,2025-07-21,3,484.8,0,120.77,Card
3315,250,9874,2020-08-26,2,1030.68,0,267.87,UPI
3316,101,36,2021-07-02,2,2845.37,0,946.25,Cash
3317,235,3349,2022-08-15,1,2511.67,0,695.09,Card
3318,290,7689,2020-04-25,2,718.55,0,202.82,PhonePe
3319,195,28,2020-12-29,2,400.88,0,58.07,PhonePe
3320,63,1711,2023-03-28,3,432.98,0.25,-59.51,Card
3321,50,4949,2023-08-23,3,594.24,0,100.88,UPI
3322,85,3112,2021-06-09,3,529.24,0,170.48,Paytm
3323,275,8908,2022-10-14,2,624.86,0,123.39,UPI
3324,132,397,2025-01-06,1,781.21,0,215.4,Card
3325,250,3838,2025-12-05,2,1036.71,0.3,-37.11,Paytm
3326,52,5497,2025-05-29,2,476.09,0.06,65.83,GPay
3327,58,2130,2025-10-26,3,575.36,0,131.54,GPay
3328,28,177,2023-04-06,2,666.84,0,212.01,PhonePe
3329,194,5639,2025-07-10,1,2992.79,0,615.85,Paytm
3330,50,9847,2025-06-17,1,649.7,0.08,104.36,Card
3331,103,5233,2023-02-19,1,2706.65,0,657,PayPal
3332,276,635,2020-11-23,3,766.11,0.12,116.52,GPay
3333,98,2917,2022-10-25,3,441.46,0,51.17,Cash
3334,166,3384,2021-05-03,1,1021.73,0.02,241.24,Card
3335,273,2198,2025-09-18,3,873.75,0.01,111.17,GPay
3336,26,9111,2020-02-18,3,1622.52,0,359.28,GPay
3337,258,4495,2020-10-09,1,2447.44,0,625.51,PhonePe
3338,173,152,2023-06-01,3,466.57,0,82.88,PhonePe
3339,62,3382,2023-02-13,2,2398.04,0.15,260.34,Paytm
3340,149,9202,2025-01-12,1,2940.19,0.28,129.72,PayPal
3341,42,2750,2021-12-04,3,2474.75,0,770.17,Card
3342,248,6666,2020-07-22,1,349.24,0.19,-29.56,Card
3343,237,3809,2023-04-11,3,898.08,0.07,207.51,Paytm
3344,207,8024,2022-02-14,1,688.14,0.29,-44.21,GPay
3345,216,4423,2020-07-17,3,773.4,0.26,-29.02,PayPal
3346,239,34,2022-07-06,3,821.92,0,140.48,Paytm
3347,69,7187,2023-06-30,2,2642.45,0.02,600.97,Cash
3348,161,9031,2025-01-05,1,869.03,0.01,246.72,Paytm
3349,243,3351,2021-05-01,2,451.22,0.1,58.89,Card
3350,274,2112,2020-05-11,3,1590.73,0.14,2.03,PayPal
3351,156,5178,2024-06-28,1,917.96,0.11,170.48,UPI
3352,162,5456,2025-10-18,2,2607.79,0,327.89,UPI
3353,175,2111,2023-04-18,2,2393.42,0,715.82,Paytm
3354,277,7501,2025-04-15,1,2863.41,0.27,-10.23,PayPal
3355,151,2259,2023-10-22,3,1977.41,0.1,251.83,PhonePe
3356,26,4449,2023-11-10,2,1432.53,0.25,-188.84,Cash
3357,241,2225,2021-11-30,3,2825.79,0,355.71,Cash
3358,92,8573,2023-02-08,3,3227.91,0.22,160.45,PayPal
3359,233,7504,2024-01-13,3,837.56,0,264.48,GPay
3360,188,7366,2022-12-11,1,3493.38,0,1033.46,Cash
3361,90,3197,2023-10-28,1,2202.63,0,706.33,PhonePe
3362,136,9554,2020-10-21,1,868.35,0.17,-68.16,Cash
3363,29,8791,2023-10-04,2,3243.37,0.24,78.93,Cash
3364,292,7336,2021-02-23,2,526.44,0,123.18,Cash
3365,211,4138,2020-01-17,3,1881.26,0,228.79,PayPal
3366,273,1535,2022-02-15,1,882.41,0,128.57,Cash
3367,38,8139,2020-10-10,1,872.28,0.14,159.79,PayPal
3368,144,9103,2023-11-11,1,1507.2,0.27,-123.36,Cash
3369,120,5703,2020-08-11,1,1948.81,0.09,410.4,PhonePe
3370,125,5576,2022-06-24,3,2547.24,0.13,175.21,PayPal
3371,138,3600,2025-06-22,2,3616.44,0,1146.24,Card
3372,69,4425,2025-07-24,3,2823.02,0,834.39,PayPal
3373,100,4676,2020-07-11,3,850.76,0,89.4,Card
3374,90,4237,2025-04-02,2,1811.88,0.13,80.04,GPay
3375,13,273,2023-12-09,1,2569.38,0.28,96.79,PhonePe
3376,143,6844,2023-01-16,2,855.79,0.11,58.28,PayPal
3377,13,2790,2021-12-21,2,2503.93,0,750.77,PhonePe
3378,265,2280,2022-03-04,2,917.45,0.29,-67.67,GPay
3379,226,7425,2022-05-10,1,2914,0,529.84,Card
3380,191,4640,2024-11-25,1,2400.16,0,475.01,UPI
3381,122,5510,2020-01-08,3,3027.48,0,868.77,Paytm
3382,66,6004,2021-02-15,3,1102.68,0,340.27,PayPal
3383,255,5316,2024-06-20,1,476.31,0.21,-13.27,Card
3384,164,5178,2025-09-02,2,600.81,0.05,113.7,Paytm
3385,176,1877,2021-12-04,2,1712.43,0,478.13,PhonePe
3386,92,2028,2024-03-19,3,3238.3,0,880.98,PayPal
3387,249,6752,2020-01-26,1,652.34,0,203.45,GPay
3388,86,2817,2020-07-07,3,2368.5,0.05,495.91,Cash
3389,276,2295,2022-05-31,2,620.93,0.05,32.22,GPay
3390,103,3398,2020-12-23,3,2723.04,0.27,-61.83,Card
3391,132,7152,2023-04-18,1,683.61,0,117.8,PhonePe
3392,162,9474,2025-05-07,3,3292.39,0.06,814.95,PhonePe
3393,126,6034,2021-04-26,2,678.2,0.13,53.52,Paytm
3394,171,5696,2021-08-08,3,2770.4,0.24,62.59,Cash
3395,294,7554,2021-06-16,1,2423.16,0.22,-81.45,Card
3396,204,8693,2024-06-27,2,2382.64,0.24,213.33,PayPal
3397,295,4668,2022-07-25,3,393.32,0,59.4,UPI
3398,1,2750,2022-10-08,1,576.7,0,141.42,Card
3399,162,4528,2025-03-20,1,2989.52,0,709.62,UPI
3400,88,3200,2025-05-02,1,625,0.22,25.85,Card
3401,244,3248,2023-04-12,2,457.05,0.23,33.55,PhonePe
3402,93,4477,2024-01-19,1,825.83,0,141.06,Card
3403,105,4221,2023-08-16,3,1433.99,0.29,-270.75,Cash
3404,121,1440,2020-03-31,3,725.3,0.04,163.26,Paytm
3405,264,9471,2021-01-03,2,709.91,0.27,-100.88,PayPal
3406,3,7949,2023-06-25,3,631.53,0.07,97.9,PhonePe
3407,95,9808,2025-07-15,1,2115.13,0.14,231.83,PayPal
3408,20,4489,2023-12-30,3,1680.58,0,224.92,GPay
3409,176,7516,2023-11-15,1,1481.96,0,247.66,PayPal
3410,24,194,2023-06-02,2,874.33,0.17,15.82,Cash
3411,284,146,2021-05-27,1,1510.01,0.27,-100.41,Cash
3412,184,3114,2022-07-08,3,430.46,0,74.13,Card
3413,167,9864,2020-07-10,1,856.43,0.29,10.51,Card
3414,14,7579,2021-10-17,1,2126.61,0,221.24,PhonePe
3415,207,1993,2023-03-25,2,650.18,0,117.39,Card
3416,125,9672,2020-09-12,2,2510.6,0.26,-183.05,Card
3417,242,7311,2023-06-14,2,2179.55,0,372.85,Card
3418,208,8647,2024-11-29,3,2694.75,0,459.95,Paytm
3419,89,2829,2023-11-08,2,903.87,0.04,111.21,Card
